,Unnamed: 0,index,Id,Lon,Lat,Country,State,LGA,Ward,Population,NESP_ID,Branch_id,Customers,Renewable energy share,Generator capacity (kw),PV size(kW),Battery capacity (kWh),Demand,Electr_type_phase_1,Electr_type_phase_2,Electr_type_phase_3,Distance_m,demand_cat_4,demand_cat_2
959,440,137,31684,5.804414735,9.579163669,Nigeria,Niger,Wushishi,TUKUNJI/YAMIGI,1346.336681,1204,-,232,67.7,70,88,176,95,mini-grid,mini-grid,mini-grid,21360,2,0
960,1392,144,34441,3.026401358,7.016009389,Nigeria,Ogun,Egbado North,IBESE,1346.281974,5817,614,224,63.2,73,76,160,91,none,grid,grid,9320,2,0
961,1431,183,34663,2.980118949,7.495564175,Nigeria,Ogun,Imeko-Afon,OLORUNDA/GBOMO,1346.281974,6039,605,224,67.5,56,68,128,83,none,none,grid,12370,2,0
962,1488,240,35032,3.029013077,7.547868614,Nigeria,Ogun,Imeko-Afon,OLORUNDA/GBOMO,1346.281974,6408,605,224,66.3,56,62,128,80,none,none,grid,19750,2,0
963,660,357,33115,6.684927066,10.09819286,Nigeria,Niger,Shiroro,ERANA,1345.112406,2635,333,232,66.6,59,62,120,78,none,none,grid,8270,2,0
964,1694,186,40811,4.845775857,13.11564156,Nigeria,Sokoto,Binji,GANDE EAST,1344.90068,6941,78,274,78.9,76,74,200,100,none,none,grid,3830,2,0
965,1850,342,41160,5.219114068,13.52282487,Nigeria,Sokoto,Illela,DAMBA,1344.653507,7290,138,274,71.5,69,70,160,98,none,grid,grid,1730,2,0
966,1295,47,34088,3.319424252,6.758509429,Nigeria,Ogun,Ifo,OKE-ARO/IBARAGUN/ROBIYAN,1343.88563,5464,656,224,60,89,104,216,105,none,none,grid,10200,3,0
967,1057,353,39020,9.215680462,9.463876392,Nigeria,Plateau,Mangu,PAN YAM,1343.064298,4353,270,253,68.3,63,66,152,92,none,none,grid,3650,2,0
968,1365,117,34341,3.07653643,6.709307463,Nigeria,Ogun,Ado-Odo/Ota,ATAN,1342.021588,5717,627,224,61.8,91,114,216,114,none,mini-grid,intercon,8650,3,0
969,681,378,33482,6.783014675,9.35357543,Nigeria,Niger,Lapai,TAKUTI/SHAKU,1340.308433,3002,338,231,71,56,70,136,80,none,grid,grid,4470,2,0
970,1862,354,41181,5.387045063,13.55382279,Nigeria,Sokoto,Gawabawa,DARNA/ SABON GARI,1339.519237,7311,141,273,79,70,68,200,101,none,grid,grid,17880,3,0
971,1603,95,40649,5.851185366,12.82838863,Nigeria,Sokoto,Rabah,YAR TSAKUWA,1339.412344,6779,42,273,80.7,75,74,224,103,none,none,grid,20840,3,0
972,1,1,10206,8.426388509,4.84396662,Nigeria,Cross River,Akpabuyo,IKOT NAKANDA,1339.001705,16,554,394,60.1,153,222,464,192,none,mini-grid,intercon,10610,3,1
973,1243,539,39967,9.837862257,9.577189907,Nigeria,Plateau,Kanam,GAGDIB,1337.433002,5300,311,252,69.3,64,66,144,86,none,none,grid,30340,2,0
974,566,263,32139,5.307192146,11.27051991,Nigeria,Niger,Rijau,DANRANGI,1337.287782,1659,368,231,73,55,60,144,85,none,none,grid,3810,2,0
975,624,321,32529,6.56519045,8.481571886,Nigeria,Niger,Lapai,EBBO/GBACINKU,1335.50446,2049,451,230,56,69,64,144,86,none,mini-grid,intercon,28580,2,0
976,627,324,32558,6.765470031,8.819199561,Nigeria,Niger,Lapai,GURDI/ZAGO,1335.50446,2078,-,230,81.9,81,136,328,107,mini-grid,mini-grid,mini-grid,38340,3,0
977,1059,355,39033,9.24601296,9.421872024,Nigeria,Plateau,Mangu,PUSHIT,1334.617353,4366,277,252,70.1,61,70,144,91,none,none,grid,1580,2,0
978,45,45,10347,7.967722937,5.69952223,Nigeria,Cross River,Biase,EREI SOUTH,1332.253789,157,455,392,68.5,163,252,544,212,none,grid,grid,4610,4,1
979,1646,138,40719,4.814892235,12.98659383,Nigeria,Sokoto,Silame,MARAFA EAST,1330.20238,6849,13,271,74.9,64,72,184,94,none,grid,grid,14320,2,0
980,377,74,31490,6.391768611,9.223256845,Nigeria,Niger,Agaie,KUTIRIKO,1329.70675,1010,445,229,63.1,69,78,144,94,none,grid,grid,2500,2,0
981,1328,80,34169,3.768817638,6.912391992,Nigeria,Ogun,Odogbolu,OKUN-OWA,1329.24043,5545,681,222,48.9,92,78,160,113,none,grid,grid,12020,3,0
982,1491,243,35045,4.119273227,6.819026904,Nigeria,Ogun,Ijebu East,ITELE,1329.24043,6421,693,222,59.6,86,108,208,113,none,mini-grid,intercon,8010,3,0
983,1484,236,35026,3.574140091,7.219787841,Nigeria,Ogun,Odeda,ODEDA,1329.24043,6402,671,222,70.3,53,64,152,79,none,none,grid,6690,2,0
984,692,389,33738,6.961981673,9.287346673,Nigeria,Niger,Gurara,LAMBATA,1325.896514,3258,345,229,69.4,69,82,184,96,none,grid,grid,3120,2,0
985,546,243,32053,5.961814322,10.75355862,Nigeria,Niger,Mariga,GALMA/WAMBA,1325.896514,1573,-,229,64.6,70,74,152,89,none,none,mini-grid,69970,2,0
986,426,123,31643,6.408200444,9.509943393,Nigeria,Niger,Bosso,GARATU,1325.896514,1163,448,229,81.3,58,70,216,85,none,grid,grid,4940,2,0
987,1427,179,34653,2.853827132,7.361096925,Nigeria,Ogun,Egbado North,KAJOLA/AGBERIODO,1324.980044,6029,603,221,54.8,55,44,112,82,none,none,grid,13220,2,0
988,1004,300,38867,9.816977086,9.25044802,Nigeria,Plateau,Langtang North,JAT,1323.354759,4200,196,250,76.6,56,70,184,92,none,grid,grid,2660,2,0
989,1668,160,40752,5.298028942,13.03356723,Nigeria,Sokoto,Kware,RIKINA,1323.090425,6882,154,270,63.1,107,114,248,129,none,grid,grid,1500,3,0
990,1539,31,40492,4.677235824,12.27539728,Nigeria,Sokoto,Tambuwal,BASHIRE/MAIKADA,1321.734667,6622,2,270,68.2,63,64,144,94,none,none,grid,2400,2,0
991,655,352,32961,6.493834995,9.984750325,Nigeria,Niger,Rafi,KAKURI,1321.092541,2481,454,228,54.3,57,42,80,87,none,none,grid,28530,2,0
992,1507,259,35143,2.867312934,6.896153774,Nigeria,Ogun,Egbado North,EBUTE IGBOORO,1320.719658,6519,604,220,69.5,87,106,312,111,none,grid,grid,3710,3,0
993,1496,248,35076,2.819682964,6.552571434,Nigeria,Ogun,Ipokia,IPOKIA  I,1320.719658,6452,684,220,63.2,66,78,152,87,none,grid,grid,3440,2,0
994,2020,512,41724,4.804900841,13.0957212,Nigeria,Sokoto,Silame,GANDE WEST,1320.574311,7854,145,270,74.9,83,88,256,120,none,none,grid,4420,3,0
995,819,115,38384,9.96903056,9.285620008,Nigeria,Plateau,Kanam,KUNKYAM,1320.539111,3717,217,249,75.4,75,84,288,108,none,mini-grid,intercon,9600,3,0
996,1524,16,40459,4.696255277,12.13158144,Nigeria,Sokoto,Kebbe,KEBBE WEST,1317.790889,6589,90,269,68.5,66,68,144,94,none,none,grid,5320,2,0
997,988,284,38808,9.953662757,9.560220903,Nigeria,Plateau,Kanam,KANAM,1317.723463,4141,0,249,75.1,60,74,176,92,none,mini-grid,mini-grid,23520,2,0
998,1511,3,40422,4.510914985,11.65549501,Nigeria,Sokoto,Kebbe,FAKKU,1317.231981,6552,90,269,66.7,63,78,152,93,none,none,grid,71760,2,0
999,1467,219,34880,3.28001689,7.31164921,Nigeria,Ogun,Odeda,OBETE,1316.459272,6256,657,219,64.6,62,96,168,83,none,mini-grid,intercon,17640,2,0
1000,1414,166,34563,4.03122538,7.119334499,Nigeria,Ogun,Ijebu North,OMEN,1316.459272,5939,689,219,63.3,65,82,168,97,none,none,grid,19300,2,0
1001,391,88,31542,5.813454398,9.304324066,Nigeria,Niger,Lavun,EGBAKO,1316.288568,1062,387,227,65.8,73,84,160,91,none,mini-grid,intercon,12860,2,0
1002,1007,303,38872,9.865791118,9.215431354,Nigeria,Plateau,Langtang North,KELLER,1314.907814,4205,208,248,79.7,67,102,288,94,none,grid,grid,2830,2,0
1003,1505,257,35123,2.790426874,7.089776725,Nigeria,Ogun,Egbado North,OHUNBE,1312.198886,6499,598,219,71.1,55,62,144,74,none,grid,grid,25030,2,0
1004,315,12,31318,6.45010544,8.748668338,Nigeria,Niger,Agaie,TAGAGI,1310.533806,838,449,226,77.3,74,86,248,99,none,grid,grid,10630,2,0
1005,1731,223,40890,4.988803322,13.24185199,Nigeria,Sokoto,Tangaza,KWACCE-HURU,1310.148725,7020,108,267,65.8,111,114,264,138,none,mini-grid,intercon,6220,3,0
1006,202,202,10729,9.080455588,6.539900056,Nigeria,Cross River,Obudu,UKPE,1309.283896,539,482,385,62.9,150,192,376,197,none,grid,grid,9230,3,1
1007,1043,339,38963,9.183827572,9.325080238,Nigeria,Plateau,Mangu,KERANG,1309.276517,4296,259,247,68.7,60,62,144,88,none,grid,grid,1040,2,0
1008,1893,385,41241,5.536450241,13.60886655,Nigeria,Sokoto,Illela,KIRI,1308.44458,7371,151,267,70.5,65,66,144,95,none,none,grid,20540,2,0
1009,575,272,32239,4.456267526,10.48387457,Nigeria,Niger,Borgu,DUGGA,1306.680622,1759,313,225,74.1,59,60,152,75,none,none,grid,78350,2,0
1010,1142,438,39434,9.244344249,9.585009797,Nigeria,Plateau,Mangu,GINDIRI  11,1306.460869,4767,275,247,77.5,61,68,192,91,none,grid,grid,1610,2,0
1011,1502,254,35107,2.925764345,7.230296736,Nigeria,Ogun,Egbado North,IDO FOI,1303.678114,6483,609,217,69.3,55,68,120,73,none,none,grid,13130,2,0
1012,867,163,38478,8.990076574,9.578236103,Nigeria,Plateau,Barikin Ladi,RAFAN,1303.64522,3811,254,246,68.7,78,84,216,101,none,grid,grid,7380,3,0
1013,1085,381,39158,9.264936927,8.991590439,Nigeria,Plateau,Qua''an Pan',KWA,1303.64522,4491,274,246,67.7,58,68,136,86,none,grid,grid,5200,2,0
1014,1733,225,40892,6.455243782,13.2599806,Nigeria,Sokoto,Isa,TOZAI,1303.198334,7022,75,266,74.1,68,70,168,98,none,grid,grid,15690,2,0
1015,373,70,31476,7.251431037,9.194322741,Nigeria,Niger,Tafa,ZUMA EAST,1302.744183,996,360,225,62.9,82,102,208,105,none,grid,grid,4060,3,0
1016,677,374,33448,6.225468472,8.870477087,Nigeria,Niger,Katcha,GBAKOGI,1301.87665,2968,432,224,68.4,52,60,120,82,none,grid,grid,4050,2,0
1017,696,393,33843,6.777113948,8.641244997,Nigeria,Niger,Lapai,YABA,1301.87665,3363,453,224,58.2,58,40,120,82,none,none,grid,48720,2,0
1018,408,105,31587,5.641576803,9.399666189,Nigeria,Niger,Lavun,DABBAN,1301.41699,1107,376,224,69.7,75,114,240,106,none,mini-grid,intercon,21110,3,0
1019,1028,324,38918,9.191808104,9.284059201,Nigeria,Plateau,Mangu,AMPANG WEST,1300.829572,4251,271,245,90.1,59,78,328,87,none,grid,grid,670,2,0
1020,1144,440,39439,9.955592749,8.935554034,Nigeria,Plateau,Wase,KUMBUR,1300.829572,4772,210,245,75,59,66,176,88,none,grid,grid,15860,2,0
1021,105,105,10477,9.293684054,6.299487328,Nigeria,Cross River,Boki,BECHEVE,1300.095939,287,493,382,69.8,120,150,328,164,none,mini-grid,intercon,15650,3,1
1022,103,103,10473,9.126363921,6.281074049,Nigeria,Cross River,Boki,BUENTSEBE,1300.095939,283,485,382,64.7,115,148,264,163,none,mini-grid,intercon,15520,3,1
1023,2047,539,41861,4.919500013,13.06340001,Nigeria,Sokoto,Silame,SILAME,1299.723138,7991,95,265,71.6,62,72,144,86,none,grid,grid,9370,2,0
1024,1034,330,38937,9.265082169,9.528481078,Nigeria,Plateau,Mangu,JANNARET,1298.013924,4270,275,245,73.2,61,72,160,90,none,grid,grid,9450,2,0
1025,644,341,32778,4.705875446,9.770104341,Nigeria,Niger,Mashegu,KWATACHI,1297.072677,2298,367,224,76,55,62,160,78,none,grid,grid,56480,2,0
1026,600,297,32321,6.213443643,9.499088642,Nigeria,Niger,Katcha,KODO,1297.072677,1841,415,224,69.4,57,62,120,81,none,none,grid,15980,2,0
1027,1032,328,38928,9.28665576,9.559204221,Nigeria,Plateau,Pankshin,CHANSO,1295.198275,4261,275,244,68.2,61,68,136,90,none,grid,grid,7320,2,0
1028,986,282,38805,9.902553052,9.427230988,Nigeria,Plateau,Kanam,GWAMLAR,1295.198275,4138,201,244,70.8,61,68,152,86,none,none,grid,9730,2,0
1029,1498,250,35084,2.930374801,7.154256975,Nigeria,Ogun,Egbado North,SUNWA,1295.157342,6460,673,216,66.3,52,54,136,78,none,none,grid,17550,2,0
1030,2012,504,41686,6.287923066,13.64355092,Nigeria,Sokoto,Sabon Birni,S/BIRNI EAST,1292.772747,7816,62,264,72.6,65,68,160,94,none,none,grid,15340,2,0
1031,1037,333,38943,9.239626407,9.166952286,Nigeria,Plateau,Mangu,JIPAL/CHAKFEM,1292.382627,4276,276,244,68.3,59,70,136,86,none,none,grid,6030,2,0
1032,415,112,31600,6.083777205,9.434571145,Nigeria,Niger,Gbako,SAMMAJIKO,1292.268704,1120,415,223,58,56,48,104,81,none,none,grid,7420,2,0
1033,684,381,33512,4.283866682,10.26596001,Nigeria,Niger,Borgu,SHAGUNU,1292.268704,3032,-,223,62.7,53,50,104,89,none,none,mini-grid,84650,2,0
1034,74,74,10418,8.647270227,6.029856567,Nigeria,Cross River,Ikom,NDE,1292.256492,228,586,380,64.8,115,140,264,153,none,grid,grid,3350,3,1
1035,1052,348,38987,9.144386511,9.617549003,Nigeria,Plateau,Mangu,LANGAI,1289.566978,4320,254,243,67.8,64,66,136,94,none,grid,grid,13290,2,0
1036,2030,522,41787,5.173795872,13.50269481,Nigeria,Sokoto,Tangaza,GIGANE,1289.297551,7917,125,263,70.9,62,66,144,100,none,none,grid,14440,2,0
1037,1641,133,40706,5.315387988,12.97578399,Nigeria,Sokoto,Dange-Shuni,RUGGAR GIDADO,1289.297551,6836,153,263,71.5,104,124,320,130,none,none,grid,3830,3,0
1038,665,362,33234,6.67661906,9.938861138,Nigeria,Niger,Shiroro,GUSSORO,1287.464731,2754,454,222,66.6,54,56,112,76,none,none,grid,3580,2,0
1039,1141,437,39420,9.256035789,9.433799046,Nigeria,Plateau,Mangu,PUSHIT,1286.75133,4753,277,243,71.6,59,64,152,80,none,none,grid,5210,2,0
1040,1310,62,34126,3.157656241,6.821826898,Nigeria,Ogun,Ifo,IBOGUN,1286.63657,5502,638,214,70.7,79,118,272,107,none,grid,grid,6650,3,0
1041,794,90,38322,9.888954584,9.053750741,Nigeria,Plateau,Langtang North,LIPCHOK,1286.582775,3655,209,243,68.7,65,64,144,84,none,none,grid,7400,2,0
1042,114,114,10497,8.913364384,6.406793312,Nigeria,Cross River,Boki,OKU/BORUM/NJUA,1286.314003,307,465,378,66.2,154,194,392,188,none,grid,grid,12520,3,1
1043,161,161,10620,8.94529864,6.691944964,Nigeria,Cross River,Bekwara,NYANYA,1286.314003,430,475,378,66.9,116,142,272,166,none,grid,grid,3030,3,1
1044,36,36,10324,8.159944508,5.528498668,Nigeria,Cross River,Biase,EHOM,1286.314003,134,518,378,61,148,194,360,189,none,grid,grid,3090,3,1
1045,1228,524,39801,10.39843203,9.443199866,Nigeria,Plateau,Kanam,GARGA,1283.935681,5134,218,242,69.3,63,66,136,84,none,none,grid,56840,2,0
1046,833,129,38415,9.353445751,9.418633721,Nigeria,Plateau,Pankshin,FIER,1282.90653,3748,282,242,72.5,74,80,248,104,none,mini-grid,intercon,7890,3,0
1047,802,98,38338,9.674765321,9.106267611,Nigeria,Plateau,Mikang,LALIN,1282.184728,3671,305,242,68.1,56,62,136,83,none,none,grid,16590,2,0
1048,519,216,31962,6.586976528,10.38000404,Nigeria,Niger,Shiroro,ALLAWA,1279.620419,1482,322,221,66.8,65,76,168,97,none,none,grid,3140,2,0
1049,528,225,31999,6.812204462,10.54069683,Nigeria,Niger,Shiroro,KUSHAKA/KUREBE,1278.210325,1519,-,220,74.1,56,62,152,82,none,mini-grid,mini-grid,40130,2,0
1050,1410,162,34533,3.149447659,6.764749557,Nigeria,Ogun,Ifo,COKER,1278.115798,5909,638,213,62.2,88,106,200,103,none,grid,grid,12970,3,0
1051,1397,149,34470,3.001800713,6.740926022,Nigeria,Ogun,Egbado South,ILOBI/ERINJA,1278.115798,5846,616,213,63.6,86,106,224,103,none,grid,grid,7570,3,0
1052,1417,169,34599,3.816515815,6.969427722,Nigeria,Ogun,Ijebu North,AKO-ONIGBAGBO/GELETE,1278.115798,5975,683,213,69.9,75,166,296,96,mini-grid,mini-grid,intercon,13070,2,0
1053,1481,233,35009,3.59170856,7.437722688,Nigeria,Ogun,Odeda,ILUGUN,1278.115798,6385,675,213,73.5,52,62,168,77,none,grid,grid,4530,2,0
1054,1315,67,34139,4.180501693,6.848208594,Nigeria,Ogun,Ijebu East,OWU,1278.115798,5515,693,213,67.4,52,60,120,72,none,none,grid,12710,2,0
1055,1164,460,39522,9.736595748,9.090274579,Nigeria,Plateau,Langtang North,LALIN,1275.488736,4855,305,241,65.8,83,116,216,107,none,mini-grid,intercon,7270,3,0
1056,946,242,38707,9.055527948,9.173101257,Nigeria,Plateau,Bokkos,MUSHERE CENTRAL,1275.488736,4040,227,241,73.1,61,68,168,89,none,none,grid,17150,2,0
1057,1406,158,34526,3.333056409,6.796105005,Nigeria,Ogun,Ifo,SUNREN,1273.855412,5902,656,212,63,84,104,224,102,none,none,grid,16200,3,0
1058,637,334,32623,5.922440921,8.998979914,Nigeria,Niger,Edati,MAMBE,1273.052812,2143,391,219,70.2,58,92,184,88,none,none,grid,4360,2,0
1059,2039,531,41819,5.64957712,13.73964879,Nigeria,Sokoto,Gada,GADA,1271.921574,7949,41,260,66.8,77,84,184,105,none,grid,grid,2410,3,0
1060,1305,57,34117,3.160964999,6.809305208,Nigeria,Ogun,Ifo,IBOGUN,1269.595026,5493,638,212,58.2,83,98,176,102,none,grid,grid,11040,3,0
1061,1357,109,34263,3.291233116,7.255537361,Nigeria,Ogun,Odeda,OBETE,1269.223543,5639,657,212,64.1,65,80,152,91,none,none,grid,10770,2,0
1062,1790,282,41036,4.167021899,13.38069969,Nigeria,Sokoto,Gudu,BACHAKA,1269.153824,7166,1,259,73.4,62,62,160,93,none,none,grid,19930,2,0
1063,1535,27,40481,4.561316204,12.21087916,Nigeria,Sokoto,Tambuwal,BAKAYA/SABON BIRNI,1268.690595,6611,90,259,68.9,70,94,200,97,none,none,grid,10400,2,0
1064,1860,352,41179,6.186898823,13.55659925,Nigeria,Sokoto,Sabon Birni,TSAMAYE,1268.446378,7309,62,259,79.7,62,66,192,96,none,none,grid,19630,2,0
1065,648,345,32820,5.766605955,8.78753524,Nigeria,Niger,Mokwa,MUREGI,1268.248839,2340,-,219,70.8,60,90,192,85,mini-grid,mini-grid,mini-grid,37370,2,0
1066,828,124,38403,10.04102166,9.375745847,Nigeria,Plateau,Kanam,DENGI,1267.041791,3736,218,239,62.8,71,74,160,97,none,none,grid,8650,2,0
1067,771,67,38269,9.988795776,8.795632967,Nigeria,Plateau,Wase,KUMBUR,1267.041791,3602,189,239,77.2,57,74,168,83,none,none,grid,24640,2,0
1068,1235,531,39899,9.874684297,9.037064016,Nigeria,Plateau,Langtang North,MBAN/ZAMKO,1267.041791,5232,209,239,69.4,58,64,136,84,none,none,grid,4960,2,0
1069,1026,322,38916,9.794408638,8.542355249,Nigeria,Plateau,Langtang South,TIMBOL,1267.041791,4249,188,239,75.3,59,66,168,88,none,none,grid,26670,2,0
1070,977,273,38793,9.794884299,9.322988944,Nigeria,Plateau,Kanam,GUMSHER,1267.041791,4126,193,239,75.7,56,74,160,83,none,grid,grid,2600,2,0
1071,978,274,38794,9.825356972,9.303976334,Nigeria,Plateau,Langtang North,GUMSHER,1267.041791,4127,191,239,72.5,57,64,160,86,none,none,grid,6660,2,0
1072,1445,197,34693,2.774656806,6.486914847,Nigeria,Ogun,Ipokia,AGADA,1265.33464,6069,629,211,65.6,68,82,160,100,none,none,grid,7060,2,0
1073,1739,231,40912,5.463516955,13.26966954,Nigeria,Sokoto,Wurno,KWARGABA,1264.971182,7042,20,258,66.7,81,74,184,102,none,grid,grid,5320,3,0
1074,620,317,32480,6.228945976,9.194115381,Nigeria,Niger,Katcha,ESSA,1263.444867,2000,434,218,70.3,59,70,128,80,none,none,grid,2900,2,0
1075,683,380,33509,6.22239786,10.23692432,Nigeria,Niger,Rafi,KAGARA GARI,1263.444867,3029,435,218,71.8,52,58,136,84,none,grid,grid,7670,2,0
1076,137,137,10551,8.485796762,6.572367751,Nigeria,Cross River,Yala,OKPOMA,1263.34411,361,555,372,53.4,119,126,232,167,none,mini-grid,intercon,10190,3,1
1077,1945,437,41325,5.361180331,13.70927488,Nigeria,Sokoto,Illela,TOZAI,1261.495987,7455,161,257,73.4,69,66,152,91,none,mini-grid,intercon,7150,2,0
1078,1720,212,40868,5.395777489,13.21633566,Nigeria,Sokoto,Wurno,KWASARE/SISAWA,1261.495987,6998,4,257,72.2,79,80,216,109,none,none,grid,6370,3,0
1079,1355,107,34258,3.44858195,7.229421096,Nigeria,Ogun,Odeda,OSIELE,1261.074254,5634,665,210,64.1,81,106,216,100,none,grid,grid,3650,2,0
1080,505,202,31928,6.722595499,10.284923,Nigeria,Niger,Shiroro,ALLAWA,1261.070654,1448,327,217,68.4,56,58,120,79,none,mini-grid,intercon,16680,2,0
1081,4,4,10215,8.116333769,5.011095462,Nigeria,Cross River,Odukpani,CENTRAL URUAN 11,1259.133475,25,511,370,63.8,88,104,192,130,none,grid,grid,9820,3,0
1082,577,274,32243,4.463339951,10.53918682,Nigeria,Niger,Agwara,DUGGA,1258.640894,1763,313,217,73.8,53,56,144,79,none,none,grid,84660,2,0
1083,1215,511,39750,8.719605011,9.989436857,Nigeria,Plateau,Bassa,BUHIT,1255.779197,5083,247,237,68,58,60,136,82,none,grid,grid,7990,2,0
1084,1975,467,41399,5.354881534,13.20529226,Nigeria,Sokoto,Wurno,LAHODU/G/BANGO,1254.545596,7529,4,256,86.5,66,84,208,95,none,none,grid,4930,2,0
1085,1804,296,41068,5.263877184,13.43230762,Nigeria,Sokoto,Gawabawa,ASARA KUDU,1254.545596,7198,141,256,78,100,114,368,121,none,grid,grid,5740,3,0
1086,1965,457,41362,5.646645594,13.77385817,Nigeria,Sokoto,Gada,GADA,1253.125357,7492,39,256,72,108,116,296,124,none,grid,grid,2840,3,0
1087,1204,500,39717,8.744301391,9.354796146,Nigeria,Plateau,Barikin Ladi,MANGUNA,1252.963549,5050,192,236,68.6,62,70,128,86,none,none,grid,6230,2,0
1088,1039,335,38959,9.139176862,9.349762257,Nigeria,Plateau,Mangu,KERANG,1252.963549,4292,259,236,71.1,56,64,144,86,none,grid,grid,7860,2,0
1089,1418,170,34624,4.141408937,6.872881792,Nigeria,Ogun,Ijebu East,IMEWIRO/ODODEYO/IMOMO,1252.553482,6000,693,209,68.3,52,66,120,78,none,mini-grid,intercon,14780,2,0
1090,1423,175,34645,2.932008029,7.387036575,Nigeria,Ogun,Egbado North,AFON,1252.553482,6021,612,209,65.2,52,58,112,88,none,grid,grid,9190,2,0
1091,1973,465,41396,5.387460603,13.12237099,Nigeria,Sokoto,Rabah,ALKAMMU/GYELGYEL,1251.0704,7526,6,255,69.4,60,60,136,84,none,grid,grid,5080,2,0
1092,1952,444,41333,5.345007952,13.71883632,Nigeria,Sokoto,Illela,ILLELA,1251.0704,7463,161,255,65.7,78,80,168,102,none,none,grid,5660,3,0
1093,2037,529,41813,4.949543587,13.048497,Nigeria,Sokoto,Silame,SILAME,1251.0704,7943,95,255,72,61,66,152,88,none,grid,grid,20900,2,0
1094,1976,468,41400,5.401885733,13.1863676,Nigeria,Sokoto,Wurno,KWASARE/SISAWA,1251.0704,7530,4,255,81.1,79,88,272,104,none,none,grid,2400,3,0
1095,848,144,38438,9.745378711,9.478457149,Nigeria,Plateau,Kanke,KABWIR/GYANGYANG,1250.295786,3771,311,236,74.8,64,96,224,97,none,mini-grid,intercon,15730,2,0
1096,1234,530,39863,9.542530068,9.501339806,Nigeria,Plateau,Kanke,TAPSHIN,1247.332252,5196,298,235,69.5,54,62,136,87,none,grid,grid,1490,2,0
1097,1190,486,39659,9.139895834,9.140303647,Nigeria,Plateau,Mangu,JIPAL/CHAKFEM,1247.332252,4992,265,235,73.4,56,68,144,88,none,none,grid,6680,2,0
1098,1180,476,39633,8.676955251,9.932350227,Nigeria,Plateau,Bassa,KAKKEK,1247.332252,4966,247,235,72.3,54,62,152,83,none,grid,grid,9420,2,0
1099,268,268,10916,8.851482869,6.748271589,Nigeria,Cross River,Yala,UGBORO,1244.968196,726,463,366,61.8,115,134,248,154,none,none,grid,3510,3,1
1100,1408,160,34530,3.318596755,6.876271873,Nigeria,Ogun,Obafemi-Owode,SUNREN,1244.03271,5906,658,207,56.1,80,100,168,98,none,mini-grid,intercon,15090,2,0
1101,597,294,32316,6.318176878,9.526562849,Nigeria,Niger,Bosso,KODO,1239.425002,1836,442,214,70.4,51,62,128,79,none,grid,grid,19550,2,0
1102,1129,425,39358,9.08846478,8.737705526,Nigeria,Plateau,Qua''an Pan',NAMU,1238.885307,4691,253,234,70.1,59,62,136,88,none,none,grid,33070,2,0
1103,2016,508,41694,6.222346208,13.46240838,Nigeria,Sokoto,Sabon Birni,KURUWA,1237.169618,7824,64,252,79.6,64,62,192,89,none,none,grid,19380,2,0
1104,348,45,31404,6.22264659,9.014849714,Nigeria,Niger,Katcha,DZWAFU,1236.320194,924,428,213,69.5,54,56,120,72,none,none,grid,3060,2,0
1105,1591,83,40632,4.866849931,12.73526261,Nigeria,Sokoto,Yabo,TORANKAWA,1236.053076,6762,80,252,69,63,62,136,87,none,none,grid,6050,2,0
1106,279,279,10935,8.680277468,6.741206651,Nigeria,Cross River,Yala,WANAKOM,1235.780239,745,574,363,68.5,86,104,208,134,none,mini-grid,intercon,9680,3,0
1107,1302,54,34108,3.034823478,6.791596624,Nigeria,Ogun,Egbado South,IWOYE,1235.511938,5484,616,206,63.6,79,98,216,100,none,grid,grid,12130,2,0
1108,609,306,32413,6.040998408,9.221239766,Nigeria,Niger,Gbako,ETSU AUDU,1234.621029,1933,407,213,68.8,71,122,216,92,none,grid,grid,1970,2,0
1109,559,256,32119,5.332904036,11.03429742,Nigeria,Niger,Rijau,SHAMBO,1234.192157,1639,365,213,68.8,56,56,112,72,none,none,grid,10620,2,0
